counter,start,storeDLT,storeKfrags,finish
0,1650939680470,1650939701515,1650939708005,1650939727109
1,1650939729750,1650939742249,1650939767639,1650939788740
2,1650939788953,1650939806995,1650939830321,1650939846815
3,1650939847875,1650939899154,1650939907365,1650939917396
4,1650939919899,1650939975256,1650939996838,1650940005133
5,1650940007931,1650940062891,1650940075580,1650940088502
6,1650940090086,1650940121179,1650940128929,1650940151354
7,1650940151755,1650940170872,1650940192726,1650940215765
8,1650940215912,1650940236064,1650940239221,1650940253556
9,1650940254112,1650940259289,1650940270553,1650940282253
