counter,start,storeDLT,storeKfrags,finish
0,1650939680323,1650939701501,1650939711057,1650939727500
1,1650939727615,1650939762422,1650939778981,1650939787213
2,1650939789388,1650939822530,1650939842113,1650939845569
3,1650939847695,1650939853558,1650939871501,1650939879387
4,1650939879424,1650939900178,1650939910632,1650939925694
5,1650939927485,1650939947517,1650939971159,1650939978812
6,1650939984229,1650940002782,1650940018655,1650940029503
7,1650940030109,1650940059118,1650940070952,1650940084812
8,1650940085744,1650940110969,1650940123304,1650940153619
9,1650940153892,1650940173606,1650940177263,1650940197331
