counter,start,storeDLT,storeKfrags,finish
0,1650939681124,1650939701626,1650939711254,1650939720432
1,1650939721061,1650939726787,1650939747188,1650939750351
2,1650939751526,1650939778820,1650939797753,1650939810249
3,1650939810923,1650939817715,1650939841719,1650939861774
4,1650939862800,1650939868430,1650939893514,1650939907344
5,1650939907826,1650939925695,1650939947511,1650939971059
6,1650939971722,1650939999809,1650940018648,1650940037693
7,1650940038546,1650940070061,1650940080914,1650940113374
8,1650940115282,1650940154054,1650940157604,1650940175948
9,1650940178091,1650940194580,1650940195308,1650940221512
