counter,start,storeDLT,storeKfrags,finish
0,1650939680351,1650939701496,1650939707843,1650939719938
1,1650939720945,1650939762352,1650939778919,1650939786097
2,1650939786550,1650939795617,1650939813951,1650939837417
3,1650939839223,1650939871498,1650939878463,1650939892919
4,1650939893112,1650939910644,1650939941459,1650939945042
5,1650939945611,1650939959494,1650939977793,1650940002370
6,1650940002513,1650940032489,1650940054897,1650940067593
7,1650940067615,1650940082442,1650940090037,1650940103142
8,1650940103423,1650940136512,1650940154158,1650940184020
9,1650940184322,1650940210960,1650940213721,1650940236057
