counter,start,storeDLT,storeKfrags,finish
0,1650939680462,1650939701627,1650939708052,1650939725389
1,1650939726966,1650939760292,1650939783006,1650939807477
2,1650939807680,1650939833298,1650939858383,1650939878158
3,1650939878620,1650939918194,1650939941039,1650939960725
4,1650939960970,1650940013438,1650940021824,1650940032493
5,1650940032518,1650940055313,1650940072825,1650940086167
6,1650940086985,1650940123303,1650940132927,1650940143368
7,1650940144254,1650940155159,1650940170862,1650940194298
8,1650940195350,1650940202861,1650940226822,1650940239626
9,1650940243084,1650940262664,1650940267992,1650940276183
