counter,start,storeDLT,storeKfrags,finish
0,1650939681767,1650939703430,1650939726174,1650939753610
1,1650939753631,1650939762425,1650939763256,1650939786209
2,1650939786776,1650939819771,1650939821622,1650939824722
3,1650939825384,1650939846822,1650939869870,1650939886758
4,1650939887249,1650939905805,1650939915224,1650939934997
5,1650939935167,1650939966736,1650939993462,1650939998603
6,1650940001244,1650940018748,1650940032292,1650940056755
7,1650940057313,1650940073144,1650940102016,1650940107867
8,1650940110379,1650940138779,1650940167124,1650940171734
9,1650940172625,1650940199607,1650940223961,1650940230312
