counter,start,storeDLT,storeKfrags,finish
0,1650939681266,1650939719922,1650939726883,1650939755563
1,1650939755768,1650939788757,1650939795596,1650939827952
2,1650939828776,1650939862877,1650939880654,1650939902012
3,1650939902307,1650939921897,1650939943903,1650939947991
4,1650939949261,1650939977386,1650939999191,1650940019073
5,1650940021317,1650940037695,1650940058175,1650940070951
6,1650940071107,1650940114294,1650940138867,1650940161901
7,1650940162370,1650940166817,1650940176062,1650940192224
8,1650940193475,1650940202864,1650940205941,1650940209209
9,1650940209491,1650940234217,1650940244641,1650940259999
