counter,start,storeDLT,storeKfrags,finish
0,1650939680338,1650939701509,1650939707966,1650939725363
1,1650939727873,1650939768459,1650939771741,1650939794691
2,1650939795349,1650939821618,1650939842111,1650939865257
3,1650939865379,1650939887067,1650939914816,1650939920887
4,1650939921424,1650939931097,1650939950466,1650939959485
5,1650939960253,1650940013435,1650940021827,1650940041517
6,1650940041898,1650940063932,1650940091761,1650940108144
7,1650940108757,1650940139481,1650940170213,1650940175317
8,1650940176169,1650940196734,1650940218633,1650940238906
9,1650940239215,1650940263382,1650940276589,1650940288876
