counter,start,storeDLT,storeKfrags,finish
0,1650932521095,1650932550777,1650932558363,1650932566952
1,1650932567675,1650932576063,1650932582308,1650932586066
2,1650932587711,1650932601120,1650932615560,1650932620398
3,1650932621114,1650932634318,1650932645860,1650932649310
4,1650932649961,1650932696940,1650932697737,1650932719487
5,1650932720718,1650932744180,1650932745329,1650932764145
6,1650932764643,1650932774697,1650932787118,1650932790658
7,1650932790801,1650932813908,1650932814450,1650932814924
8,1650932815944,1650932825729,1650932830401,1650932830860
9,1650932831066,1650932835505,1650932836085,1650932840007
