counter,start,storeDLT,storeKfrags,finish
0,1650932520858,1650932539929,1650932549332,1650932553782
1,1650932555446,1650932568695,1650932569629,1650932575884
2,1650932576812,1650932595248,1650932601043,1650932617943
3,1650932620626,1650932631404,1650932631931,1650932636725
4,1650932638216,1650932654817,1650932679586,1650932680164
5,1650932680471,1650932684642,1650932708587,1650932711887
6,1650932713336,1650932723547,1650932726557,1650932727040
7,1650932727786,1650932732672,1650932751745,1650932761425
8,1650932762430,1650932765974,1650932783972,1650932787222
9,1650932788408,1650932801795,1650932815968,1650932823368
