counter,start,storeDLT,storeKfrags,finish
0,1650932520094,1650932527091,1650932539665,1650932543199
1,1650932544088,1650932548835,1650932550752,1650932554341
2,1650932555917,1650932568686,1650932569531,1650932575836
3,1650932578083,1650932586978,1650932587502,1650932592945
4,1650932592993,1650932604226,1650932605727,1650932606269
5,1650932606751,1650932621183,1650932626105,1650932637176
6,1650932637261,1650932654445,1650932679158,1650932702260
7,1650932702498,1650932714012,1650932717917,1650932720855
8,1650932721278,1650932744223,1650932755090,1650932777110
9,1650932783786,1650932804190,1650932804939,1650932822794
