counter,start,storeDLT,storeKfrags,finish
0,1650932520775,1650932540059,1650932549707,1650932550159
1,1650932550366,1650932569032,1650932570068,1650932570527
2,1650932571770,1650932592480,1650932601078,1650932604066
3,1650932604197,1650932631481,1650932643861,1650932649200
4,1650932651921,1650932676617,1650932678682,1650932679131
5,1650932679951,1650932708665,1650932709920,1650932732590
6,1650932733418,1650932751922,1650932759452,1650932759908
7,1650932762345,1650932771550,1650932772109,1650932775204
8,1650932775335,1650932794080,1650932794729,1650932797500
9,1650932799676,1650932822797,1650932825727,1650932826336
