counter,start,storeDLT,storeKfrags,finish
0,1650929207255,1650929215325,1650929215848,1650929218686
1,1650929219253,1650929226288,1650929226922,1650929227387
2,1650929227899,1650929237026,1650929237541,1650929240413
3,1650929240538,1650929246213,1650929247270,1650929247803
4,1650929250083,1650929259467,1650929264043,1650929267199
5,1650929268424,1650929277267,1650929284129,1650929284613
6,1650929288290,1650929293400,1650929299395,1650929303429
7,1650929306067,1650929316714,1650929317293,1650929317767
8,1650929318539,1650929322007,1650929322756,1650929325691
9,1650929327901,1650929335892,1650929336391,1650929344339
