counter,start,storeDLT,storeKfrags,finish
0,1650929208247,1650929216853,1650929217372,1650929220275
1,1650929220470,1650929232399,1650929232977,1650929235871
2,1650929236570,1650929245162,1650929247717,1650929253167
3,1650929253476,1650929259504,1650929260234,1650929260705
4,1650929261109,1650929269412,1650929269993,1650929270607
5,1650929272675,1650929285415,1650929286058,1650929289203
6,1650929291358,1650929299183,1650929303886,1650929309983
7,1650929311590,1650929316682,1650929319890,1650929326958
8,1650929327598,1650929335756,1650929336385,1650929341818
9,1650929341958,1650929350409,1650929351065,1650929353863
