counter,start,storeDLT,storeKfrags,finish
0,1650929208404,1650929213050,1650929213711,1650929216852
1,1650929218540,1650929232255,1650929232972,1650929233439
2,1650929236853,1650929245168,1650929245748,1650929250671
3,1650929250870,1650929259520,1650929260238,1650929264802
4,1650929265172,1650929279234,1650929284207,1650929287893
5,1650929287929,1650929296027,1650929296609,1650929304283
6,1650929304654,1650929309378,1650929313038,1650929313588
7,1650929313615,1650929322488,1650929323443,1650929326999
8,1650929328216,1650929335876,1650929336400,1650929344915
9,1650929348355,1650929355976,1650929356595,1650929359453
