counter,start,storeDLT,storeKfrags,finish
0,1650929207502,1650929213054,1650929215156,1650929215812
1,1650929215858,1650929220249,1650929226030,1650929226533
2,1650929226861,1650929234024,1650929234678,1650929241600
3,1650929241749,1650929253557,1650929254163,1650929258792
4,1650929259370,1650929264812,1650929267240,1650929270136
5,1650929271406,1650929281551,1650929284754,1650929290521
6,1650929290832,1650929299685,1650929300245,1650929303000
7,1650929304057,1650929309660,1650929310244,1650929314117
8,1650929315987,1650929322099,1650929322758,1650929325899
9,1650929327847,1650929344355,1650929344978,1650929345425
