counter,start,storeDLT,storeKfrags,finish
0,1650938986273,1650939001697,1650939021188,1650939024075
1,1650939024877,1650939045114,1650939068773,1650939072035
2,1650939072503,1650939111459,1650939115044,1650939126340
3,1650939126619,1650939138191,1650939164913,1650939185189
4,1650939185505,1650939191138,1650939212434,1650939213475
5,1650939213650,1650939229230,1650939243966,1650939262400
6,1650939262562,1650939277414,1650939283726,1650939318111
7,1650939318636,1650939351487,1650939368074,1650939395945
8,1650939395997,1650939408465,1650939418467,1650939447039
9,1650939447217,1650939476823,1650939488197,1650939491263
