counter,start,storeDLT,storeKfrags,finish
0,1650938987466,1650939012543,1650939022826,1650939038682
1,1650939041737,1650939064560,1650939084034,1650939114550
2,1650939115808,1650939131156,1650939162045,1650939162557
3,1650939162597,1650939201058,1650939220825,1650939238870
4,1650939239306,1650939272846,1650939282059,1650939289326
5,1650939291574,1650939323053,1650939337361,1650939339715
6,1650939340111,1650939369017,1650939396031,1650939399852
7,1650939400408,1650939422660,1650939428008,1650939459839
8,1650939460605,1650939465872,1650939467944,1650939469669
9,1650939471222,1650939476414,1650939481858,1650939493616
