counter,start,storeDLT,storeKfrags,finish
0,1650938986585,1650939004733,1650939022031,1650939035991
1,1650939036244,1650939057021,1650939074394,1650939074908
2,1650939075291,1650939085142,1650939096954,1650939097943
3,1650939098342,1650939140989,1650939148633,1650939181991
4,1650939182662,1650939191140,1650939196640,1650939197274
5,1650939197797,1650939214046,1650939230223,1650939239157
6,1650939241067,1650939259143,1650939271536,1650939284744
7,1650939285595,1650939294143,1650939294857,1650939299465
8,1650939300974,1650939316300,1650939319359,1650939339716
9,1650939340256,1650939357870,1650939379646,1650939403513
