counter,start,storeDLT,storeKfrags,finish
0,1650938987354,1650939017567,1650939023129,1650939040829
1,1650939042085,1650939056784,1650939071951,1650939093953
2,1650939096148,1650939109008,1650939112900,1650939116405
3,1650939117436,1650939156126,1650939182662,1650939185807
4,1650939187639,1650939198910,1650939213838,1650939223269
5,1650939224411,1650939258710,1650939266299,1650939296837
6,1650939299895,1650939310447,1650939323263,1650939327442
7,1650939327461,1650939344118,1650939351309,1650939373206
8,1650939375091,1650939393981,1650939396036,1650939403525
9,1650939404157,1650939422455,1650939428182,1650939428796
