counter,start,storeDLT,storeKfrags,finish
0,1650938986504,1650939028971,1650939049631,1650939050159
1,1650939050907,1650939085076,1650939092415,1650939097459
2,1650939098995,1650939103784,1650939108403,1650939111766
3,1650939112761,1650939127871,1650939159002,1650939175515
4,1650939175815,1650939208028,1650939225471,1650939232085
5,1650939233188,1650939288941,1650939300934,1650939304691
6,1650939305386,1650939342800,1650939350256,1650939366538
7,1650939368014,1650939389686,1650939395516,1650939417244
8,1650939417261,1650939442628,1650939444976,1650939471396
9,1650939472055,1650939487495,1650939495361,1650939500887
