counter,start,storeDLT,storeKfrags,finish
0,1650938986049,1650939001694,1650939021158,1650939024385
1,1650939024412,1650939073687,1650939081901,1650939082481
2,1650939083708,1650939106066,1650939108506,1650939145273
3,1650939145352,1650939182636,1650939208435,1650939227483
4,1650939227672,1650939237418,1650939239395,1650939260144
5,1650939262981,1650939288933,1650939318316,1650939333609
6,1650939335025,1650939345240,1650939359993,1650939363671
7,1650939365468,1650939386198,1650939396270,1650939404430
8,1650939404766,1650939459936,1650939473772,1650939477034
9,1650939477305,1650939495663,1650939496176,1650939496928
