counter,start,storeDLT,storeKfrags,finish
0,1650938986440,1650939018072,1650939023473,1650939043580
1,1650939044535,1650939087725,1650939097164,1650939124668
2,1650939125339,1650939130423,1650939132962,1650939138287
3,1650939139232,1650939168907,1650939173417,1650939175157
4,1650939176199,1650939225575,1650939239846,1650939247037
5,1650939249896,1650939265576,1650939292133,1650939295814
6,1650939295909,1650939342901,1650939351188,1650939352716
7,1650939353506,1650939375579,1650939389594,1650939399307
8,1650939400953,1650939430544,1650939459942,1650939460658
9,1650939461103,1650939469674,1650939470800,1650939485427
