counter,start,storeDLT,storeKfrags,finish
0,1650938986734,1650939003029,1650939012238,1650939015414
1,1650939016072,1650939041651,1650939066657,1650939087124
2,1650939087386,1650939119958,1650939153444,1650939163887
3,1650939165330,1650939198345,1650939205156,1650939205770
4,1650939206036,1650939232294,1650939237425,1650939254614
5,1650939255706,1650939292129,1650939293631,1650939307868
6,1650939309367,1650939319460,1650939337359,1650939354168
7,1650939355007,1650939377190,1650939382924,1650939389483
8,1650939389740,1650939404790,1650939410371,1650939426292
9,1650939426562,1650939432396,1650939463432,1650939464034
