counter,start,storeDLT,storeKfrags,finish
0,1650938988284,1650939018485,1650939021230,1650939024707
1,1650939025870,1650939054321,1650939073766,1650939084938
2,1650939085453,1650939106646,1650939109453,1650939113919
3,1650939116012,1650939137690,1650939138389,1650939141485
4,1650939143429,1650939151986,1650939166859,1650939167370
5,1650939167406,1650939212437,1650939229430,1650939235781
6,1650939239136,1650939248607,1650939249187,1650939252160
7,1650939252441,1650939275307,1650939304184,1650939316279
8,1650939316618,1650939337459,1650939344217,1650939363670
9,1650939365460,1650939371689,1650939386312,1650939393915
