counter,start,storeDLT,storeKfrags,finish
0,1650928761559,1650928769283,1650928769821,1650928772746
1,1650928774403,1650928782299,1650928782886,1650928785904
2,1650928786219,1650928790501,1650928791149,1650928791632
3,1650928792610,1650928798768,1650928799346,1650928802177
4,1650928804023,1650928807396,1650928807927,1650928808357
5,1650928811946,1650928816568,1650928817031,1650928817591
6,1650928819853,1650928824979,1650928825500,1650928828545
7,1650928829444,1650928832565,1650928833090,1650928833551
8,1650928835329,1650928840702,1650928842209,1650928842780
9,1650928842797,1650928847115,1650928847770,1650928848248
