counter,start,storeDLT,storeKfrags,finish
0,1650928762683,1650928766242,1650928766753,1650928767423
1,1650928768128,1650928776720,1650928777204,1650928780011
2,1650928780722,1650928790504,1650928791147,1650928794122
3,1650928796347,1650928805458,1650928806076,1650928809038
4,1650928809080,1650928813829,1650928814319,1650928814848
5,1650928819380,1650928822293,1650928822996,1650928825909
6,1650928827492,1650928832900,1650928833486,1650928833948
7,1650928836099,1650928840624,1650928841240,1650928844204
8,1650928845022,1650928849869,1650928850382,1650928853164
9,1650928853474,1650928860062,1650928860747,1650928863497
