counter,start,storeDLT,storeKfrags,finish
0,1650929793095,1650929800329,1650929802098,1650929805096
1,1650929805115,1650929811388,1650929815965,1650929817670
2,1650929818603,1650929822266,1650929825037,1650929825500
3,1650929825781,1650929841172,1650929844119,1650929847733
4,1650929848771,1650929855878,1650929856472,1650929863834
5,1650929864985,1650929877272,1650929877932,1650929878481
6,1650929878833,1650929882373,1650929883535,1650929890027
7,1650929890788,1650929906826,1650929910715,1650929919395
8,1650929921218,1650929929685,1650929935112,1650929938471
9,1650929939278,1650929945075,1650929947721,1650929950946
