counter,start,storeDLT,storeKfrags,finish
0,1650929793272,1650929800454,1650929800966,1650929801543
1,1650929803555,1650929811793,1650929818059,1650929823502
2,1650929825164,1650929833999,1650929834530,1650929837664
3,1650929840425,1650929849397,1650929853318,1650929856466
4,1650929857854,1650929866960,1650929869578,1650929874509
5,1650929874893,1650929882679,1650929883253,1650929889439
6,1650929889697,1650929904067,1650929904699,1650929912888
7,1650929914058,1650929928579,1650929929083,1650929929533
8,1650929930803,1650929939415,1650929942729,1650929947685
9,1650929947759,1650929955418,1650929956102,1650929956628
