counter,start,storeDLT,storeKfrags,finish
0,1650929794341,1650929802073,1650929804899,1650929807969
1,1650929808664,1650929821887,1650929822453,1650929827603
2,1650929828224,1650929833811,1650929834519,1650929835892
3,1650929836723,1650929849654,1650929850250,1650929853144
4,1650929855374,1650929864105,1650929864853,1650929867997
5,1650929869094,1650929877077,1650929877826,1650929889225
6,1650929889844,1650929899233,1650929899844,1650929900502
7,1650929901420,1650929916281,1650929919566,1650929921151
8,1650929924892,1650929928811,1650929932152,1650929932672
9,1650929933260,1650929937206,1650929940045,1650929940739
