counter,start,storeDLT,storeKfrags,finish
0,1650929793972,1650929805095,1650929806382,1650929810080
1,1650929811214,1650929815962,1650929820297,1650929823677
2,1650929826279,1650929834003,1650929835511,1650929835981
3,1650929836325,1650929841033,1650929841561,1650929847728
4,1650929848125,1650929859102,1650929863879,1650929869832
5,1650929872023,1650929886500,1650929887732,1650929891621
6,1650929892052,1650929896551,1650929899458,1650929899922
7,1650929900173,1650929907490,1650929908251,1650929916236
8,1650929916501,1650929925959,1650929934740,1650929935395
9,1650929935604,1650929942696,1650929943188,1650929950189
