counter,start,storeDLT,storeKfrags,finish
0,1650938987526,1650939007420,1650939022236,1650939022904
1,1650939023211,1650939060171,1650939074926,1650939075558
2,1650939077131,1650939117205,1650939133757,1650939145356
3,1650939146677,1650939151939,1650939152627,1650939169841
4,1650939170963,1650939193004,1650939206705,1650939224099
5,1650939224553,1650939247384,1650939248484,1650939253883
6,1650939256321,1650939277408,1650939283697,1650939294756
7,1650939294914,1650939313304,1650939318042,1650939318574
8,1650939318824,1650939344113,1650939351281,1650939367665
9,1650939368014,1650939389680,1650939406185,1650939406782
