counter,start,storeDLT,storeKfrags,finish
0,1650938986891,1650939001925,1650939021564,1650939034969
1,1650939035455,1650939084965,1650939113203,1650939123268
2,1650939125613,1650939141071,1650939142181,1650939172386
3,1650939175429,1650939212134,1650939229225,1650939234159
4,1650939235553,1650939247147,1650939269263,1650939269802
5,1650939270677,1650939304407,1650939326725,1650939330918
6,1650939331147,1650939344020,1650939359182,1650939359711
7,1650939359719,1650939389593,1650939406094,1650939428367
8,1650939429647,1650939436270,1650939436786,1650939443645
9,1650939444385,1650939473752,1650939475083,1650939481842
