counter,start,storeDLT,storeKfrags,finish
0,1650938987209,1650939017568,1650939022615,1650939035700
1,1650939036006,1650939066652,1650939080341,1650939088046
2,1650939088077,1650939100001,1650939101647,1650939102141
3,1650939102496,1650939162146,1650939175601,1650939195837
4,1650939195958,1650939236464,1650939252959,1650939281654
5,1650939281673,1650939320780,1650939322100,1650939325686
6,1650939326307,1650939344143,1650939351383,1650939369019
7,1650939369921,1650939379547,1650939400451,1650939406475
8,1650939406902,1650939442031,1650939443653,1650939448494
9,1650939448544,1650939464639,1650939473866,1650939481841
