counter,start,storeDLT,storeKfrags,finish
0,1650938986806,1650939003128,1650939021840,1650939037871
1,1650939042353,1650939084028,1650939111475,1650939116417
2,1650939116436,1650939162149,1650939175584,1650939198303
3,1650939198620,1650939217654,1650939229840,1650939238042
4,1650939239043,1650939269204,1650939298546,1650939326717
5,1650939327412,1650939351587,1650939368198,1650939371966
6,1650939373737,1650939393163,1650939396965,1650939402889
7,1650939404201,1650939429005,1650939429924,1650939435761
8,1650939436969,1650939453272,1650939453926,1650939465797
9,1650939466195,1650939478977,1650939479497,1650939482664
