counter,start,storeDLT,storeKfrags,finish
0,1650938986102,1650939001818,1650939017865,1650939021136
1,1650939021183,1650939049712,1650939069168,1650939090159
2,1650939091068,1650939137981,1650939144124,1650939148351
3,1650939148839,1650939159382,1650939184268,1650939189395
4,1650939190602,1650939215376,1650939232292,1650939251268
5,1650939251323,1650939271408,1650939277415,1650939308211
6,1650939308940,1650939339746,1650939350672,1650939365943
7,1650939367181,1650939371557,1650939386309,1650939395941
8,1650939399349,1650939422551,1650939445387,1650939455628
9,1650939456154,1650939469675,1650939470169,1650939473155
