counter,start,storeDLT,storeKfrags,finish
0,1650938986521,1650939011357,1650939021969,1650939033330
1,1650939035163,1650939068752,1650939080344,1650939090980
2,1650939091285,1650939103377,1650939106851,1650939112517
3,1650939113947,1650939137763,1650939138389,1650939167576
4,1650939167736,1650939178043,1650939184368,1650939205446
5,1650939205798,1650939229736,1650939244169,1650939246739
6,1650939246979,1650939252175,1650939276743,1650939286462
7,1650939287377,1650939304401,1650939306153,1650939306755
8,1650939306987,1650939329578,1650939337378,1650939341556
9,1650939341857,1650939377188,1650939389784,1650939390710
