counter,start,storeDLT,storeKfrags,finish
0,1650938986771,1650939017502,1650939023087,1650939023663
1,1650939023844,1650939049613,1650939056879,1650939076744
2,1650939076939,1650939110951,1650939116406,1650939133756
3,1650939135273,1650939161233,1650939164204,1650939181989
4,1650939185879,1650939212133,1650939229261,1650939234877
5,1650939237432,1650939269207,1650939278477,1650939279298
6,1650939279384,1650939293541,1650939320676,1650939343502
7,1650939344273,1650939373208,1650939400128,1650939403811
8,1650939404983,1650939421118,1650939427774,1650939430643
9,1650939430753,1650939468231,1650939468737,1650939483994
