counter,start,storeDLT,storeKfrags,finish
0,1650938986323,1650939001898,1650939021562,1650939026976
1,1650939028009,1650939049720,1650939056985,1650939059956
2,1650939060785,1650939089958,1650939097457,1650939098565
3,1650939098755,1650939140996,1650939146685,1650939161232
4,1650939161539,1650939185190,1650939187647,1650939206387
5,1650939207545,1650939220514,1650939235598,1650939240790
6,1650939240801,1650939247071,1650939259325,1650939259971
7,1650939261438,1650939277408,1650939282262,1650939287387
8,1650939288870,1650939293823,1650939306842,1650939319160
9,1650939319982,1650939344119,1650939351344,1650939369099
