counter,start,storeDLT,storeKfrags,finish
0,1650938986157,1650939001694,1650939011655,1650939022038
1,1650939024689,1650939049880,1650939056988,1650939058319
2,1650939059239,1650939085144,1650939114127,1650939123662
3,1650939124128,1650939140848,1650939146581,1650939148533
4,1650939148685,1650939166689,1650939188362,1650939208636
5,1650939209517,1650939226464,1650939243972,1650939266819
6,1650939267476,1650939282162,1650939289348,1650939289801
7,1650939290026,1650939293787,1650939294449,1650939323736
8,1650939325078,1650939350583,1650939365318,1650939381489
9,1650939384523,1650939397028,1650939413053,1650939440984
