counter,start,storeDLT,storeKfrags,finish
0,1650930009270,1650930016895,1650930020719,1650930025284
1,1650930027666,1650930037997,1650930040652,1650930043637
2,1650930045614,1650930052932,1650930056283,1650930062581
3,1650930062662,1650930077392,1650930083810,1650930088770
4,1650930089163,1650930098850,1650930103923,1650930107609
5,1650930107657,1650930117264,1650930118185,1650930121233
6,1650930121393,1650930135086,1650930137202,1650930142783
7,1650930142895,1650930155463,1650930156003,1650930165128
8,1650930165140,1650930174170,1650930177051,1650930183396
9,1650930184663,1650930192233,1650930192859,1650930195612
