counter,start,storeDLT,storeKfrags,finish
0,1650930011073,1650930021794,1650930025283,1650930031746
1,1650930032578,1650930040621,1650930042569,1650930046713
2,1650930048737,1650930058833,1650930059391,1650930064171
3,1650930064852,1650930067948,1650930071131,1650930080849
4,1650930085662,1650930092971,1650930095974,1650930102312
5,1650930105634,1650930112988,1650930119075,1650930124482
6,1650930125686,1650930140368,1650930146057,1650930152383
7,1650930153267,1650930165231,1650930169022,1650930174602
8,1650930175252,1650930188547,1650930189248,1650930192191
9,1650930194379,1650930198940,1650930200776,1650930203753
