counter,start,storeDLT,storeKfrags,finish
0,1650930008556,1650930016887,1650930018592,1650930021704
1,1650930023770,1650930032100,1650930035231,1650930044687
2,1650930044869,1650930057533,1650930058536,1650930061553
3,1650930062634,1650930070374,1650930070905,1650930078102
4,1650930078498,1650930091538,1650930092787,1650930098676
5,1650930100217,1650930104967,1650930109560,1650930112955
6,1650930113544,1650930119003,1650930119648,1650930124645
7,1650930124758,1650930140361,1650930146056,1650930150059
8,1650930153068,1650930165158,1650930168025,1650930173852
9,1650930173947,1650930180861,1650930185880,1650930189131
