counter,start,storeDLT,storeKfrags,finish
0,1650930011921,1650930024007,1650930025278,1650930028428
1,1650930029024,1650930043761,1650930047074,1650930053591
2,1650930053720,1650930058212,1650930063026,1650930069481
3,1650930069609,1650930074328,1650930080849,1650930084392
4,1650930084904,1650930089499,1650930092800,1650930098837
5,1650930100255,1650930103926,1650930104450,1650930109451
6,1650930111429,1650930119268,1650930124657,1650930127686
7,1650930128503,1650930143135,1650930149897,1650930152944
8,1650930153744,1650930167977,1650930171131,1650930175346
9,1650930175816,1650930183340,1650930189129,1650930194781
