counter,start,storeDLT,storeKfrags,finish
0,1650930009839,1650930018615,1650930020540,1650930025043
1,1650930026156,1650930030735,1650930032129,1650930041009
2,1650930041054,1650930047034,1650930050950,1650930056965
3,1650930057882,1650930068409,1650930068928,1650930073905
4,1650930074507,1650930083808,1650930086294,1650930089725
5,1650930092219,1650930100015,1650930100497,1650930104613
6,1650930105736,1650930113010,1650930114024,1650930119187
7,1650930120636,1650930140389,1650930146056,1650930149186
8,1650930149428,1650930152735,1650930158557,1650930167299
9,1650930167671,1650930173612,1650930174174,1650930178757
