counter,start,storeDLT,storeKfrags,finish
0,1650934352126,1650934364653,1650934379281,1650934391917
1,1650934392198,1650934421999,1650934423518,1650934427708
2,1650934429266,1650934458031,1650934462152,1650934473918
3,1650934475430,1650934488302,1650934494857,1650934503294
4,1650934504229,1650934536564,1650934574399,1650934602129
5,1650934606164,1650934610291,1650934614096,1650934619039
6,1650934619468,1650934667129,1650934693542,1650934729569
7,1650934734641,1650934775656,1650934776283,1650934781924
8,1650934782574,1650934807094,1650934809400,1650934812854
9,1650934813417,1650934818280,1650934818820,1650934821638
