counter,start,storeDLT,storeKfrags,finish
0,1650934351080,1650934372506,1650934377357,1650934384611
1,1650934386432,1650934421988,1650934443585,1650934459787
2,1650934460417,1650934471141,1650934474215,1650934479494
3,1650934480427,1650934497980,1650934503678,1650934523931
4,1650934524559,1650934557124,1650934559629,1650934594794
5,1650934596468,1650934638505,1650934639120,1650934644611
6,1650934646540,1650934686629,1650934688211,1650934695008
7,1650934695462,1650934737139,1650934757100,1650934775965
8,1650934777031,1650934799033,1650934807021,1650934810101
9,1650934810232,1650934818492,1650934819147,1650934821972
