counter,start,storeDLT,storeKfrags,finish
0,1650934350654,1650934372731,1650934379866,1650934388840
1,1650934388858,1650934399110,1650934399755,1650934402699
2,1650934403029,1650934429215,1650934449100,1650934461623
3,1650934464150,1650934476771,1650934497528,1650934514667
4,1650934514966,1650934525318,1650934548660,1650934584043
5,1650934584144,1650934588605,1650934609762,1650934612716
6,1650934612757,1650934647744,1650934650750,1650934687016
7,1650934689398,1650934693328,1650934726874,1650934747193
8,1650934747593,1650934754397,1650934754916,1650934760208
9,1650934760643,1650934781398,1650934782070,1650934784796
