counter,start,storeDLT,storeKfrags,finish
0,1650934350483,1650934372054,1650934379834,1650934402638
1,1650934402800,1650934424932,1650934430240,1650934442370
2,1650934443809,1650934461172,1650934475748,1650934482203
3,1650934483469,1650934497511,1650934514192,1650934523189
4,1650934524080,1650934553481,1650934554018,1650934559608
5,1650934560401,1650934565565,1650934594330,1650934618905
6,1650934620746,1650934628998,1650934667132,1650934669975
7,1650934670526,1650934675785,1650934677731,1650934682505
8,1650934684420,1650934691226,1650934691737,1650934694856
9,1650934695528,1650934733257,1650934752331,1650934770344
