counter,start,storeDLT,storeKfrags,finish
0,1650934351531,1650934372233,1650934377739,1650934388703
1,1650934388786,1650934413165,1650934423886,1650934434513
2,1650934434628,1650934458023,1650934462114,1650934471156
3,1650934471231,1650934498030,1650934517594,1650934541123
4,1650934543078,1650934578039,1650934600849,1650934604224
5,1650934604817,1650934608485,1650934613260,1650934650357
6,1650934650566,1650934654807,1650934655348,1650934659802
7,1650934660508,1650934670667,1650934671314,1650934677623
8,1650934679097,1650934716670,1650934719102,1650934745313
9,1650934745641,1650934781501,1650934782214,1650934785029
