counter,start,storeDLT,storeKfrags,finish
0,1650934350611,1650934367784,1650934371714,1650934378321
1,1650934378458,1650934401911,1650934405406,1650934413813
2,1650934415970,1650934448221,1650934451355,1650934468778
3,1650934469863,1650934486514,1650934503834,1650934528260
4,1650934528718,1650934535468,1650934572480,1650934575916
5,1650934576579,1650934603566,1650934604225,1650934638490
6,1650934639931,1650934651984,1650934652494,1650934655281
7,1650934658242,1650934661379,1650934664249,1650934667952
8,1650934668432,1650934706956,1650934709447,1650934720980
9,1650934721770,1650934737403,1650934757541,1650934760559
