counter,start,storeDLT,storeKfrags,finish
0,1650934350314,1650934372071,1650934372663,1650934377737
1,1650934378042,1650934402719,1650934411551,1650934423870
2,1650934424336,1650934449139,1650934462508,1650934478976
3,1650934479236,1650934503987,1650934506706,1650934511117
4,1650934512163,1650934517829,1650934518335,1650934542857
5,1650934545299,1650934553570,1650934554360,1650934592104
6,1650934592251,1650934600474,1650934602126,1650934605330
7,1650934605882,1650934613400,1650934647605,1650934687442
8,1650934687544,1650934693324,1650934726707,1650934730032
9,1650934730034,1650934737475,1650934738071,1650934762629
