counter,start,storeDLT,storeKfrags,finish
0,1650934352474,1650934364588,1650934379184,1650934385778
1,1650934388377,1650934401886,1650934418089,1650934436516
2,1650934436768,1650934441173,1650934458110,1650934464778
3,1650934465543,1650934487837,1650934489596,1650934495172
4,1650934495362,1650934507814,1650934535021,1650934539661
5,1650934539744,1650934548648,1650934580304,1650934606427
6,1650934606731,1650934619083,1650934620819,1650934624144
7,1650934624450,1650934630185,1650934630828,1650934674727
8,1650934675707,1650934730486,1650934731668,1650934735264
9,1650934736312,1650934740921,1650934741555,1650934744437
