counter,start,storeDLT,storeKfrags,finish
0,1650934351205,1650934376031,1650934380352,1650934404998
1,1650934405133,1650934436521,1650934455726,1650934471506
2,1650934471683,1650934477356,1650934483367,1650934490705
3,1650934491187,1650934503990,1650934507099,1650934515488
4,1650934516030,1650934523492,1650934528331,1650934532408
5,1650934534389,1650934543466,1650934546558,1650934553899
6,1650934554718,1650934560749,1650934561324,1650934565126
7,1650934565323,1650934569450,1650934594817,1650934622806
8,1650934622941,1650934633585,1650934634070,1650934637178
9,1650934638332,1650934654953,1650934686676,1650934689781
