counter,start,storeDLT,storeKfrags,finish
0,1650929389672,1650929397770,1650929398263,1650929401457
1,1650929402516,1650929411890,1650929416227,1650929419612
2,1650929420818,1650929428819,1650929429338,1650929432342
3,1650929434379,1650929444787,1650929446494,1650929450676
4,1650929452810,1650929459926,1650929460511,1650929463299
5,1650929463302,1650929476596,1650929480046,1650929483182
6,1650929484098,1650929493149,1650929493676,1650929499014
7,1650929499661,1650929505502,1650929506076,1650929509159
8,1650929509728,1650929515101,1650929515686,1650929519067
9,1650929519932,1650929528801,1650929529358,1650929532185
