counter,start,storeDLT,storeKfrags,finish
0,1650929389363,1650929394144,1650929394754,1650929399299
1,1650929400288,1650929409126,1650929414212,1650929417290
2,1650929417599,1650929428488,1650929429264,1650929432327
3,1650929433209,1650929444782,1650929445435,1650929448289
4,1650929454873,1650929462710,1650929465782,1650929468655
5,1650929470115,1650929480778,1650929481520,1650929488495
6,1650929488613,1650929497212,1650929499306,1650929502251
7,1650929502417,1650929509218,1650929510966,1650929514023
8,1650929516156,1650929523458,1650929524080,1650929527857
9,1650929528765,1650929532217,1650929532723,1650929535608
